sku,product,was,now,saving,percent,product_url,description,image_url,image_file,qr_file,availability,stock_status,sold_out_since
14625,Luxury Teddy Bedding Grey Diamond - Double,£29.50,£22.13,£7.37,25%,https://stevegiergiel.vivamknetwork.co.uk/luxury-teddy-bedding-grey-diamond-double.html,"Elevate your sleep experience with the perfect blend of style, warmth, and everyday luxury. Our luxurious fleece bedding is designed to turn every night into a cosy retreat. Featuring a gently raised diamond-textured pattern, it’s as inviting to the eye as it is to the touch. Fully reversible. Single includes 1 pillowcase, double and king size include 2 pillowcases. Button fastening. 100% polyester. Machine washable.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/1/4/14625.jpg,output\winter_warmers\cache\images\14625.jpg,output\winter_warmers\cache\images\14625_qr.png,,active,
14626,Luxury Teddy Bedding Grey Diamond - King Size,£35.50,£26.63,£8.87,25%,https://stevegiergiel.vivamknetwork.co.uk/luxury-teddy-bedding-grey-diamond-king-size.html,"Elevate your sleep experience with the perfect blend of style, warmth, and everyday luxury. Our luxurious fleece bedding is designed to turn every night into a cosy retreat. Featuring a gently raised diamond-textured pattern, it’s as inviting to the eye as it is to the touch. Fully reversible. Single includes 1 pillowcase, double and king size include 2 pillowcases. Button fastening. 100% polyester. Machine washable.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/1/4/14626.jpg,output\winter_warmers\cache\images\14626.jpg,output\winter_warmers\cache\images\14626_qr.png,,active,
14624,Luxury Teddy Bedding Grey Diamond - Single,£23.50,£17.63,£5.87,25%,https://stevegiergiel.vivamknetwork.co.uk/luxury-teddy-bedding-grey-diamond-single.html,"Elevate your sleep experience with the perfect blend of style, warmth, and everyday luxury. Our luxurious fleece bedding is designed to turn every night into a cosy retreat. Featuring a gently raised diamond-textured pattern, it’s as inviting to the eye as it is to the touch. Fully reversible. Single includes 1 pillowcase, double and king size include 2 pillowcases. Button fastening. 100% polyester. Machine washable.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/1/4/14624.jpg,output\winter_warmers\cache\images\14624.jpg,output\winter_warmers\cache\images\14624_qr.png,,active,
14613,Luxury Teddy Bedding Latte Waffle - Double,£29.50,£22.13,£7.37,25%,https://stevegiergiel.vivamknetwork.co.uk/luxury-teddy-bedding-latte-waffle-double.html,"Elevate your sleep experience with the perfect blend of style, warmth, and everyday luxury. Our luxurious fleece bedding is designed to turn every night into a cosy retreat. Featuring a gently raised textured pattern, it’s as inviting to the eye as it is to the touch. Fully reversible. Single includes 1 pillowcase, double and king size include 2 pillowcases. Button fastening. 100% polyester. Machine washable.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/1/4/14612_1.jpg,output\winter_warmers\cache\images\14613.jpg,output\winter_warmers\cache\images\14613_qr.png,,active,
14614,Luxury Teddy Bedding Latte Waffle - King Size,£35.50,£26.63,£8.87,25%,https://stevegiergiel.vivamknetwork.co.uk/luxury-teddy-bedding-latte-waffle-king-size.html,"Elevate your sleep experience with the perfect blend of style, warmth, and everyday luxury. Our luxurious fleece bedding is designed to turn every night into a cosy retreat. Featuring a gently raised textured pattern, it’s as inviting to the eye as it is to the touch. Fully reversible. Single includes 1 pillowcase, double and king size include 2 pillowcases. Button fastening. 100% polyester. Machine washable.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/1/4/14614.jpg,output\winter_warmers\cache\images\14614.jpg,output\winter_warmers\cache\images\14614_qr.png,,active,
14612,Luxury Teddy Bedding Latte Waffle - Single,£23.50,£17.63,£5.87,25%,https://stevegiergiel.vivamknetwork.co.uk/luxury-teddy-bedding-latte-waffle-single.html,"Elevate your sleep experience with the perfect blend of style, warmth, and everyday luxury. Our luxurious fleece bedding is designed to turn every night into a cosy retreat. Featuring a gently raised textured pattern, it’s as inviting to the eye as it is to the touch. Fully reversible. Single includes 1 pillowcase, double and king size include 2 pillowcases. Button fastening. 100% polyester. Machine washable.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/1/4/14612.jpg,output\winter_warmers\cache\images\14612.jpg,output\winter_warmers\cache\images\14612_qr.png,,active,
14623,Luxury Teddy Bedding Navy Diamond - King Size,£35.50,£26.63,£8.87,25%,https://stevegiergiel.vivamknetwork.co.uk/luxury-teddy-bedding-navy-diamond-king-size.html,"Elevate your sleep experience with the perfect blend of style, warmth, and everyday luxury. Our luxurious fleece bedding is designed to turn every night into a cosy retreat. Featuring a gently raised diamond-textured pattern, it’s as inviting to the eye as it is to the touch. Fully reversible. Single includes 1 pillowcase, double and king size include 2 pillowcases. Button fastening. 100% polyester. Machine washable.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/1/4/14623.jpg,output\winter_warmers\cache\images\14623.jpg,output\winter_warmers\cache\images\14623_qr.png,,active,
14621,Luxury Teddy Bedding Navy Diamond - Single,£23.50,£17.63,£5.87,25%,https://stevegiergiel.vivamknetwork.co.uk/luxury-teddy-bedding-navy-diamond-single.html,"Elevate your sleep experience with the perfect blend of style, warmth, and everyday luxury. Our luxurious fleece bedding is designed to turn every night into a cosy retreat. Featuring a gently raised diamond-textured pattern, it’s as inviting to the eye as it is to the touch. Fully reversible. Single includes 1 pillowcase, double and king size include 2 pillowcases. Button fastening. 100% polyester. Machine washable.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/1/4/14621.jpg,output\winter_warmers\cache\images\14621.jpg,output\winter_warmers\cache\images\14621_qr.png,,active,
14656,Massaging Foot Warmer,£22.50,£16.88,£5.62,25%,https://stevegiergiel.vivamknetwork.co.uk/massaging-foot-warmer.html,"Instantly soothe tired feet with this ultra soft foot warmer. It gently heats while delivering calm, relaxing vibrations to ease muscle tension and promote overall wellbeing. Polyester. Spot clean. USB-powered (cable included, L1.7m). One size fits most. L33 x W30 x D10cm.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/1/4/14656.jpg,output\winter_warmers\cache\images\14656.jpg,output\winter_warmers\cache\images\14656_qr.png,,active,
14592,Mini Ultra Bright LED Lantern,£8.50,£6.38,£2.12,25%,https://stevegiergiel.vivamknetwork.co.uk/ultra-bright-led-lantern.html,"Illuminate your outdoor adventures with this portable lantern featuring 12 ultra-bright white LEDs. Designed for practicality, it has a built-in compass, a folding handle that doubles as a hook. Dimmer function. Requires 3xAA batteries (not included). Plastic. H19 x W9cm approx.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/1/4/14592.jpg,output\winter_warmers\cache\images\14592.jpg,output\winter_warmers\cache\images\14592_qr.png,,active,
14630,Nordic Design Fur Lined Slipper Socks,£7.00,£5.25,£1.75,25%,https://stevegiergiel.vivamknetwork.co.uk/nordic-design-fur-lined-slipper-socks.html,"Stay warm and ultra cosy with our faux fur lined slipper socks - soft, snug, and gripped for safety with every step. Machine washable. Outer: acrylic, inner: polyester. One size fits most. Colour may vary.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/1/4/14630.jpg,output\winter_warmers\cache\images\14630.jpg,output\winter_warmers\cache\images\14630_qr.png,,active,
14595,Novelty Hot Water Bottle - Fox,£14.00,£10.50,£3.50,25%,https://stevegiergiel.vivamknetwork.co.uk/novelty-hot-water-bottle-fox.html,"Say goodbye to winter chill with our irresistibly cute and ultra-soft faux fur hot water bottles. Designed for maximum snuggle factor, they’re available in two adorable styles - a playful penguin or a charming fox. Whether you're curling up on the sofa or heading to bed, these cosy companions bring instant warmth & comfort. Cover: 100% polyester, machine washable. Inner: natural rubber. Capacity: 2 litres.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/1/4/14595.jpg,output\winter_warmers\cache\images\14595.jpg,output\winter_warmers\cache\images\14595_qr.png,,active,
14594,Novelty Hot Water Bottle - Penguin,£14.00,£10.50,£3.50,25%,https://stevegiergiel.vivamknetwork.co.uk/novelty-hot-water-bottle-penguin.html,"Say goodbye to winter chill with our irresistibly cute and ultra-soft faux fur hot water bottles. Designed for maximum snuggle factor, they’re available in two adorable styles - a playful penguin or a charming fox. Whether you're curling up on the sofa or heading to bed, these cosy companions bring instant warmth & comfort. Cover: 100% polyester, machine washable. Inner: natural rubber. Capacity: 2 litres.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/1/4/14594.jpg,output\winter_warmers\cache\images\14594.jpg,output\winter_warmers\cache\images\14594_qr.png,,active,
12885,Oversized Blanket Hoodie - Buzzy Bees,£21.50,£16.13,£5.37,25%,https://stevegiergiel.vivamknetwork.co.uk/sherpa-hoodie-bumble-bees.html,"ULTRA-SOFT, hooded, wearable blankets, perfect for chilly nights at home (and keeping heating bills under control). Unisex.One size fits all. 100% polyester. W85cm. Shoulder to hem: 88cm",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/b/e/bees_back.jpg,output\winter_warmers\cache\images\12885.jpg,output\winter_warmers\cache\images\12885_qr.png,,active,
12888,Oversized Blanket Hoodie - Cute Kittens,£21.50,£16.13,£5.37,25%,https://stevegiergiel.vivamknetwork.co.uk/sherpa-hoodie-kittens.html,"ULTRA-SOFT, hooded, wearable blankets, perfect for chilly nights at home (and keeping heating bills under control). Unisex.One size fits all. 100% polyester. W85cm. Shoulder to hem: 88cm",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/k/i/kitties_back.jpg,output\winter_warmers\cache\images\12888.jpg,output\winter_warmers\cache\images\12888_qr.png,,active,
12890,Oversized Blanket Hoodie - Skater Dogs,£21.50,£16.13,£5.37,25%,https://stevegiergiel.vivamknetwork.co.uk/sherpa-hoodie-skater-dog.html,"ULTRA-SOFT, hooded, wearable blankets, perfect for chilly nights at home (and keeping heating bills under control). Unisex.One size fits all. 100% polyester. W85cm. Shoulder to hem: 88cm",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/s/k/skater_dog_back.jpg,output\winter_warmers\cache\images\12890.jpg,output\winter_warmers\cache\images\12890_qr.png,,active,
14662,Pack of 35 Sleep Tumble Dryer Sheets - Lavender & Chamomile,£3.00,£2.25,£0.75,25%,https://stevegiergiel.vivamknetwork.co.uk/pack-of-35-sleep-tumble-dryer-sheets-lavender-chamomile.html,Keep your clothes smelling fresh and lovely while reducing creases and static. Simply pop one sheet into the dryer with your laundry for long-lasting fragrance and softness. Lavender & chamomile. Perfect for a peaceful nights sleep. Pack of 35.,https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/1/4/14662.jpg,output\winter_warmers\cache\images\14662.jpg,output\winter_warmers\cache\images\14662_qr.png,,active,
14598,Pair of Snow Spikes,£3.00,£2.25,£0.75,25%,https://stevegiergiel.vivamknetwork.co.uk/pair-of-snow-spikes.html,"Stay steady on icy paths with these Snow Spikes. Designed to improve grip and reduce slips on snow or frost, they feature an easy-attach Velcro strap that fits securely over your shoes. Simple, reliable, and perfect for winter walks. Velcro, rubber, plastic, & metal. One size fits most. 5 spikes per shoe.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/1/4/14598.jpg,output\winter_warmers\cache\images\14598.jpg,output\winter_warmers\cache\images\14598_qr.png,,active,
14667,Purple Iridescent Star Oil & Wax Burner,£12.50,£9.38,£3.12,25%,https://stevegiergiel.vivamknetwork.co.uk/purple-iridescent-star-oil-wax-burner.html,Add a touch of magic with this purple iridescent oil & wax burner. Its star-shaped cut outs glow beautifully as your favourite scent fills the room. Pair it with your favourite fragrance oil or wax melts. Comes boxed. Ceramic. H9 x W11.5cm.,https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/1/4/14667.jpg,output\winter_warmers\cache\images\14667.jpg,output\winter_warmers\cache\images\14667_qr.png,,active,
14636,Sleep Travel Set - 3 Piece,£19.50,£14.63,£4.87,25%,https://stevegiergiel.vivamknetwork.co.uk/sleep-travel-set-3-piece.html,"Wherever you go, travel in comfort with this must have 3-piece set, your ultimate travel buddy for every journey, whether by plane, train, car, or coach. 100% polyester. Throw (L152 x W127cm approx, machine washable), neck pillow (one size, spot clean), eye mask (one size, hand wash).",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/1/4/14636.jpg,output\winter_warmers\cache\images\14636.jpg,output\winter_warmers\cache\images\14636_qr.png,,active,
14654,Stainless Steel Flask & Gloves Gift Set,£14.00,£10.50,£3.50,25%,https://stevegiergiel.vivamknetwork.co.uk/stainless-steel-flask-gloves-gift-set.html,"Keep cosy on the go. This stylish flask and gloves set makes the perfect winter gift - ideal for staying warm and enjoying your favourite drinks wherever you are. Gloves: 100% acrylic, adult - one size fits most, machine washable. Flask: stainless steel, 500ml, hand wash. Colour will vary (between blue or black).",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/1/4/14654.jpg,output\winter_warmers\cache\images\14654.jpg,output\winter_warmers\cache\images\14654_qr.png,,active,
14651,Super Bright LED Torch,£7.00,£5.25,£1.75,25%,https://stevegiergiel.vivamknetwork.co.uk/super-bright-led-torch.html,"This super bright LED torch is perfect for camping, travel, or home use. Features high, low, and flash modes with an easy push-button and a lightweight wrist strap for convenience. 3 light modes. 70 lumens. Non-slip handle. Requires 3xAAA batteries (not included). Aluminium and plastic. L15.5 x W3cm.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/1/4/14651.jpg,output\winter_warmers\cache\images\14651.jpg,output\winter_warmers\cache\images\14651_qr.png,,active,
14604,Teddy Fitted Sheet (Cream) - King Size,£14.00,£10.50,£3.50,25%,https://stevegiergiel.vivamknetwork.co.uk/teddy-fitted-sheet-cream-king-size.html,"A winter essential for ultimate cosiness and style. Embrace the season with our fitted teddy sheet. Crafted for warmth and energy efficiency, these sheets promise a snug, cost-effective slumber. Cream. 100% polyester. Machine washable. Available in single, double and king size.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/1/4/14604.jpg,output\winter_warmers\cache\images\14604.jpg,output\winter_warmers\cache\images\14604_qr.png,,active,
14631,Thermal Door Curtain - Grey,£17.50,£13.13,£4.37,25%,https://stevegiergiel.vivamknetwork.co.uk/thermal-door-curtain-grey.html,"Reduce energy costs with our embossed thermal door curtain in a stylish grey colourway. Designed to retain heat while complementing any interior theme, it’s both practical and elegant. Machine washable. Polyester. L213 x W117cm approx. Curtain pole not included.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/1/4/14631.jpg,output\winter_warmers\cache\images\14631.jpg,output\winter_warmers\cache\images\14631_qr.png,,active,
14600,Thermal Fleece Insoles - 2 Pairs,£3.50,£2.63,£0.87,25%,https://stevegiergiel.vivamknetwork.co.uk/thermal-fleece-insoles-2-pairs.html,"These Fleece Thermal Insoles keep your feet cosy with a soft fleece top layer that traps heat and provides cushioned comfort all day. The insulating material shields against cold surfaces, making them perfect for boots, work shoes, or everyday wear. Shock absorbing. One size fits most. Trim to fit using the marked guidelines. Each pack includes 2 pairs.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/1/4/14600.jpg,output\winter_warmers\cache\images\14600.jpg,output\winter_warmers\cache\images\14600_qr.png,,active,
13941,Thermo Max Fleece Snood,£4.00,£3.00,£1.00,25%,https://stevegiergiel.vivamknetwork.co.uk/thermo-max-fleece-snood.html,"Designed for ultimate warmth and versatility, this snood features a polar fleece construction to protect you in cold weather. With an adjustable elasticated toggle and drawstring, it can quickly transform into a neck warmer, balaclava, mask, ski hat, or snood - perfect for outdoor activities like walking, hiking, motorcycling, or football. 100% polyester. One size fits most. Machine washable.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/1/3/13941.jpg,output\winter_warmers\cache\images\13941.jpg,output\winter_warmers\cache\images\13941_qr.png,,active,
13825,Thermo Max Gloves,£5.50,£4.13,£1.37,25%,https://stevegiergiel.vivamknetwork.co.uk/thermal-lined-water-resistant-knitted-gloves.html,"These thermo max hats and gloves will ensure you are always warm this winter. Fleece lined & extra warm. Hat: outer 60% acrylic & 40% mixed fibres, inner 65% polypropylene & 35% polyester. Gloves: 100% polyester. Machine washable. One size fits most.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/1/3/13825.jpg,output\winter_warmers\cache\images\13825.jpg,output\winter_warmers\cache\images\13825_qr.png,,active,
13853,Thermo Max Ribbed Hat - Black,£5.50,£4.13,£1.37,25%,https://stevegiergiel.vivamknetwork.co.uk/thermo-max-ribbed-hat-black.html,"These thermo max hats and gloves will ensure you are always warm this winter. Fleece lined & extra warm. Hat: outer 60% acrylic & 40% mixed fibres, inner 65% polypropylene & 35% polyester. Gloves: 100% polyester. Machine washable. One size fits most.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/1/3/13853.jpg,output\winter_warmers\cache\images\13853.jpg,output\winter_warmers\cache\images\13853_qr.png,,active,
13826,Thermo Max Ribbed Hat - Grey,£5.50,£4.13,£1.37,25%,https://stevegiergiel.vivamknetwork.co.uk/thermal-lined-water-resistant-knitted-hat.html,"These thermo max hats and gloves will ensure you are always warm this winter. Fleece lined & extra warm. Hat: outer 60% acrylic & 40% mixed fibres, inner 65% polypropylene & 35% polyester. Gloves: 100% polyester. Machine washable. One size fits most.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/1/3/13826.jpg,output\winter_warmers\cache\images\13826.jpg,output\winter_warmers\cache\images\13826_qr.png,,active,
14681,Touch Screen Thermal Gloves - Adults,£7.00,£5.25,£1.75,25%,https://stevegiergiel.vivamknetwork.co.uk/touch-screen-thermal-gloves-adults.html,"Experience ultimate comfort and functionality with our Touch Screen Thermal Gloves. Designed for cold weather, these gloves feature a soft fleece lining that keeps your hands cosy, while the gripper palm ensures a secure hold on your phone, keys, or outdoor gear. Machine washable. Polyester. One size fits most.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/1/4/14681.jpg,output\winter_warmers\cache\images\14681.jpg,output\winter_warmers\cache\images\14681_qr.png,,active,
13833,Universal 12v Heated Seat Cushion,£22.50,£16.88,£5.62,25%,https://stevegiergiel.vivamknetwork.co.uk/universal-12v-heated-seat-cushion.html,"This heated seat cushion is the ultimate winter car accessory. Designed to heat both the seat and the back area. Built-in thermostat to protect against over heating. Use the controller to turn on/off and adjust temperature setting. Easy to fit with straps. Universal fit, plugs into 12v power socket. Polyester, elastic & electrical components. Cover: L97 x W50cm. Lead: L130cm.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/1/3/13833.jpg,output\winter_warmers\cache\images\13833.jpg,output\winter_warmers\cache\images\13833_qr.png,,active,
12177,Vapour Oil,£3.50,£2.63,£0.87,25%,https://stevegiergiel.vivamknetwork.co.uk/vapour-oil.html,Vapour oil is ideal for colder months and blocked noses. Simply add a few drops to water in an oil burner or in a bath. It contains soothing menthol & eucalyptol. Vegan. 10ml.,https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/1/2/12177.jpg,output\winter_warmers\cache\images\12177.jpg,output\winter_warmers\cache\images\12177_qr.png,,active,
14664,Vapour Patch - Pack of 6,£3.00,£2.25,£0.75,25%,https://stevegiergiel.vivamknetwork.co.uk/vapour-patch-pack-of-6.html,"Experience fast, soothing relief from congestion with these convenient self adhesive Vapour Patches. Infused with a blend of menthol, camphor and eucalyptus oil, they promote cool, clear breathing - day or night. Simply stick, breathe, and feel the difference. Vegan. Pack of 6.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/1/4/14664.jpg,output\winter_warmers\cache\images\14664.jpg,output\winter_warmers\cache\images\14664_qr.png,,active,
14601,Window Insulation Kit,£3.00,£2.25,£0.75,25%,https://stevegiergiel.vivamknetwork.co.uk/window-insulation-kit.html,"Stay warm and save energy with our Window Insulation Kit. This easy DIY film seals out cold air, cuts heat loss by up to 40%, and keeps your home cosy without blocking light or views. Insulates 2 windows (1 x 1.5m approx.). Includes 1 x shrink film (L1.82 x W1.57m) & 1 x adhesive tape (L10.1m).",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/1/4/14601.jpg,output\winter_warmers\cache\images\14601.jpg,output\winter_warmers\cache\images\14601_qr.png,,active,
13830,Windscreen Frost Shield,£4.00,£3.00,£1.00,25%,https://stevegiergiel.vivamknetwork.co.uk/windscreen-frost-shield.html,Protect your windscreen from damaging frost and ice. Uses thermo-action to stop frost and ice build-up. Easy to use and simple to fit. Includes 4 x suction cups. Plastic. L185 x W85cm.,https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/1/3/13830_2.jpg,output\winter_warmers\cache\images\13830.jpg,output\winter_warmers\cache\images\13830_qr.png,,active,
14646,Winged Heated Airer Cover,£10.00,£7.50,£2.50,25%,https://stevegiergiel.vivamknetwork.co.uk/winged-heated-airer-cover.html,"Specially designed for heated airers with wings, this cover traps and circulates warm air to speed up drying time. Perfect for clothes, bedding, and towels, it’s an ideal indoor drying solution for any home. Energy-efficient & effortless drying. When you’re done, simply fold it away - it’s lightweight, compact, and easy to store. Suitable for most winged heated airers. Polyester. Machine washable. H70 x W146 x D54cm approx. Heated airer not included.",https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/1/4/14646.jpg,output\winter_warmers\cache\images\14646.jpg,output\winter_warmers\cache\images\14646_qr.png,,active,
13290,Wooden Wall Thermometer,£3.00,£2.25,£0.75,25%,https://stevegiergiel.vivamknetwork.co.uk/wooden-wall-thermometer.html,Keep track of the temperature in your home and garden with this wooden thermometer. Looks great in a traditional or contemporary space. With Centigrade and Fahrenheit reading. Easy read red line temperature display. Indoor or outdoor use. Wood. H22 x W5 x D0.7cm approx.,https://stevegiergiel.vivamknetwork.co.uk/media/catalog/product/cache/6517c62f5899ad6aa0ba23ceb3eeff97/w/w/wwwwww.png,output\winter_warmers\cache\images\13290.jpg,output\winter_warmers\cache\images\13290_qr.png,,active,
